Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P36051|MCD4_YEAST,3,919,0.003264417845484222
sp|P32317|AFG1_YEAST,3,509,0.005893909626719057
sp|P32579|SUA5_YEAST,1,426,0.002347417840375587
sp|P38149|DUG2_YEAST,5,878,0.0056947608200455585
sp|P32906|MNS1_YEAST,2,549,0.0036429872495446266
sp|P39008|POP2_YEAST,1,433,0.0023094688221709007
sp|P39704|ERP2_YEAST,2,215,0.009302325581395349
sp|P32474|EUG1_YEAST,4,517,0.007736943907156673
sp|P38177|YBI6_YEAST,1,466,0.002145922746781116
sp|P38833|YHS7_YEAST,1,243,0.00411522633744856
sp|P38331|YB92_YEAST,1,238,0.004201680672268907
sp|P36148|GPT2_YEAST,3,743,0.004037685060565276
sp|P32770|NRP1_YEAST,1,719,0.0013908205841446453
sp|P36160|RPF2_YEAST,5,344,0.014534883720930232
sp|P38993|FET3_YEAST,5,636,0.007861635220125786
sp|P38074|HMT1_YEAST,2,348,0.005747126436781609
sp|P38113|ADH5_YEAST,3,351,0.008547008547008548
sp|P33324|YKJ1_YEAST,3,310,0.00967741935483871
sp|P32798|COT1_YEAST,1,439,0.002277904328018223
sp|P32388|RM49_YEAST,2,137,0.014598540145985401
sp|P38929|ATC2_YEAST,2,1173,0.0017050298380221654
sp|P34163|TGL1_YEAST,4,548,0.0072992700729927005
sp|P36145|T2EB_YEAST,2,328,0.006097560975609756
sp|P30657|PSB7_YEAST,5,266,0.018796992481203006
sp|P31109|SNC1_YEAST,1,117,0.008547008547008548
sp|P38131|KTR4_YEAST,4,464,0.008620689655172414
sp|P33749|MSN4_YEAST,2,630,0.0031746031746031746
sp|P31385|DEP1_YEAST,1,405,0.0024691358024691358
sp|P32781|AGA2_YEAST,1,87,0.011494252873563218
sp|P33895|NUF2_YEAST,1,451,0.0022172949002217295
sp|P35183|AST1_YEAST,4,429,0.009324009324009324
sp|P38620|KPR2_YEAST,3,318,0.009433962264150943
sp|P36040|POC2_YEAST,2,267,0.00749063670411985
sp|P37020|GEF1_YEAST,3,779,0.0038510911424903724
sp|P36057|SRPB_YEAST,2,244,0.00819672131147541
sp|P36520|RM10_YEAST,2,322,0.006211180124223602
sp|P37254|PABS_YEAST,3,787,0.0038119440914866584
sp|P38277|YBY8_YEAST,1,524,0.0019083969465648854
sp|P38262|SIF2_YEAST,1,535,0.001869158878504673
sp|P34087|RPB7_YEAST,1,171,0.005847953216374269
sp|P36523|RM15_YEAST,3,253,0.011857707509881422
sp|P38348|HSM3_YEAST,2,480,0.004166666666666667
sp|P36531|RM36_YEAST,1,177,0.005649717514124294
sp|P32835|GSP1_YEAST,1,219,0.0045662100456621
sp|P36169|SKG1_YEAST,1,355,0.0028169014084507044
sp|P38175|RT21_YEAST,1,177,0.005649717514124294
sp|P36525|RM24_YEAST,2,258,0.007751937984496124
sp|P38256|YBU6_YEAST,3,230,0.013043478260869565
sp|P33328|SNC2_YEAST,1,115,0.008695652173913044
sp|P31115|PUS3_YEAST,1,442,0.0022624434389140274
sp|P38206|RFT1_YEAST,1,574,0.0017421602787456446
sp|P32347|DCUP_YEAST,2,362,0.0055248618784530384
sp|P38877|CTF8_YEAST,1,133,0.007518796992481203
sp|P33311|MDL2_YEAST,1,773,0.00129366106080207
sp|P32480|HIR2_YEAST,1,875,0.001142857142857143
sp|P32895|KPR1_YEAST,11,427,0.02576112412177986
sp|P38255|RXT2_YEAST,1,430,0.002325581395348837
sp|P32340|NDI1_YEAST,6,513,0.011695906432748537
sp|P38732|EFM1_YEAST,5,585,0.008547008547008548
sp|P36084|MUD2_YEAST,1,527,0.0018975332068311196
sp|P38164|SEA4_YEAST,1,1038,0.0009633911368015414
sp|P38996|NAB3_YEAST,5,802,0.006234413965087282
sp|P36108|DID4_YEAST,3,232,0.01293103448275862
sp|P33417|IXR1_YEAST,2,597,0.0033500837520938024
sp|P38260|FES1_YEAST,8,290,0.027586206896551724
sp|P38251|RFC5_YEAST,8,354,0.022598870056497175
sp|P38623|RCK2_YEAST,7,610,0.011475409836065573
sp|P33296|UBC6_YEAST,3,250,0.012
sp|P36155|YK55_YEAST,1,307,0.003257328990228013
sp|P32332|OAC1_YEAST,5,324,0.015432098765432098
sp|P32875|LIPA_YEAST,4,414,0.00966183574879227
sp|P39925|AFG3_YEAST,1,761,0.001314060446780552
sp|P36519|RM07_YEAST,2,292,0.00684931506849315
sp|P33331|NTF2_YEAST,4,125,0.032
sp|P32377|MVD1_YEAST,9,396,0.022727272727272728
sp|P38063|KPR4_YEAST,5,326,0.015337423312883436
sp|P39956|RPH1_YEAST,1,796,0.001256281407035176
sp|P32366|VA0D_YEAST,9,345,0.02608695652173913
sp|P38809|YHP7_YEAST,3,366,0.00819672131147541
sp|P38604|ERG7_YEAST,2,731,0.0027359781121751026
sp|P36062|AVT3_YEAST,1,692,0.001445086705202312
sp|P37262|SOL2_YEAST,3,315,0.009523809523809525
sp|P38786|RPP1_YEAST,3,293,0.010238907849829351
sp|P32349|RPC3_YEAST,7,654,0.010703363914373088
sp|P34227|PRX1_YEAST,4,261,0.01532567049808429
sp|P32485|HOG1_YEAST,8,435,0.01839080459770115
sp|P32844|SEC6_YEAST,1,805,0.0012422360248447205
sp|P32571|UBP4_YEAST,2,926,0.0021598272138228943
sp|P38873|KOG1_YEAST,3,1557,0.0019267822736030828
sp|P34761|WHI3_YEAST,2,661,0.0030257186081694403
sp|P38288|TOS1_YEAST,2,455,0.004395604395604396
sp|P38801|LRP1_YEAST,3,184,0.016304347826086956
sp|P38349|UBX7_YEAST,3,436,0.006880733944954129
sp|P38315|YBP1_YEAST,2,674,0.002967359050445104
sp|P36119|YK03_YEAST,1,530,0.0018867924528301887
sp|P38805|RPF1_YEAST,5,295,0.01694915254237288
sp|P39007|STT3_YEAST,7,718,0.009749303621169917
sp|P37370|VRP1_YEAST,5,817,0.006119951040391677
sp|P36104|SWD2_YEAST,2,329,0.0060790273556231
sp|P32904|RM06_YEAST,2,214,0.009345794392523364
sp|P38112|MAK5_YEAST,6,773,0.007761966364812419
sp|P32561|RPD3_YEAST,5,433,0.011547344110854504
sp|P36516|RM03_YEAST,4,390,0.010256410256410256
sp|P39078|TCPD_YEAST,16,528,0.030303030303030304
sp|P36101|YKC7_YEAST,7,447,0.015659955257270694
sp|P38340|NTM1_YEAST,4,232,0.017241379310344827
sp|P38145|RISA_YEAST,4,238,0.01680672268907563
sp|P38775|YHK5_YEAST,1,560,0.0017857142857142857
sp|P35736|YKF0_YEAST,1,922,0.0010845986984815619
sp|P36027|MID2_YEAST,2,376,0.005319148936170213
sp|P39525|CEM1_YEAST,2,442,0.004524886877828055
sp|P36029|TPO5_YEAST,2,618,0.003236245954692557
sp|P37267|CBP4_YEAST,2,147,0.013605442176870748
sp|P30619|SEC1_YEAST,2,724,0.0027624309392265192
sp|P38428|CUE1_YEAST,2,203,0.009852216748768473
sp|P32873|BEM3_YEAST,1,1128,0.0008865248226950354
sp|P39726|GCSH_YEAST,4,170,0.023529411764705882
sp|P33441|MFT1_YEAST,2,392,0.00510204081632653
sp|P39713|BDH2_YEAST,1,417,0.002398081534772182
sp|P38286|MKAR_YEAST,4,347,0.011527377521613832
sp|P34756|FAB1_YEAST,1,2278,0.0004389815627743635
sp|P32368|SAC1_YEAST,17,623,0.027287319422150885
sp|P36132|KAE1_YEAST,1,386,0.0025906735751295338
sp|P38221|CDS1_YEAST,2,457,0.00437636761487965
sp|P39731|MTW1_YEAST,1,289,0.0034602076124567475
sp|P32899|IMP3_YEAST,4,183,0.02185792349726776
sp|P38351|PAF1_YEAST,5,445,0.011235955056179775
sp|P32857|PTM1_YEAST,3,523,0.0057361376673040155
sp|P32351|IMPX_YEAST,2,346,0.005780346820809248
sp|P32598|PP12_YEAST,12,312,0.038461538461538464
sp|P32911|SUI1_YEAST,7,108,0.06481481481481481
sp|P32316|ACH1_YEAST,6,526,0.011406844106463879
sp|P38323|MCX1_YEAST,3,520,0.0057692307692307696
sp|P38165|RTG3_YEAST,2,486,0.00411522633744856
sp|P39012|GAA1_YEAST,2,614,0.003257328990228013
sp|P32908|SMC1_YEAST,4,1225,0.0032653061224489797
sp|P39522|ILV3_YEAST,32,585,0.0547008547008547
sp|P31787|ACBP_YEAST,7,87,0.08045977011494253
sp|P36060|MCR1_YEAST,10,302,0.033112582781456956
sp|P38961|RRP8_YEAST,4,392,0.01020408163265306
sp|P39010|AKR1_YEAST,5,764,0.006544502617801047
sp|P39005|KRE9_YEAST,2,276,0.007246376811594203
sp|P32191|GPDM_YEAST,3,649,0.004622496147919877
sp|P32916|SRPR_YEAST,8,621,0.01288244766505636
sp|P38624|PSB1_YEAST,5,215,0.023255813953488372
sp|P32466|HXT3_YEAST,7,567,0.012345679012345678
sp|P36163|OMA1_YEAST,2,345,0.005797101449275362
sp|P32639|BRR2_YEAST,1,2163,0.0004623208506703652
sp|P32860|NFU1_YEAST,6,256,0.0234375
sp|P36037|DOA1_YEAST,5,715,0.006993006993006993
sp|P36103|YKC3_YEAST,1,277,0.0036101083032490976
sp|P32849|RAD5_YEAST,2,1169,0.001710863986313088
sp|P32486|KRE6_YEAST,9,720,0.0125
sp|P31377|STX8_YEAST,1,255,0.00392156862745098
sp|P32608|RTG2_YEAST,11,588,0.01870748299319728
sp|P39006|PSD1_YEAST,1,500,0.002
sp|P36024|SIS2_YEAST,4,562,0.0071174377224199285
sp|P33336|SKN1_YEAST,1,771,0.0012970168612191958
sp|P38692|KIC1_YEAST,1,1080,0.000925925925925926
sp|P39002|LCF3_YEAST,1,694,0.001440922190201729
sp|P36165|TGL4_YEAST,5,910,0.005494505494505495
sp|P38162|YBK7_YEAST,1,196,0.00510204081632653
sp|P38858|SOL3_YEAST,7,249,0.028112449799196786
sp|P38217|IMB2_YEAST,9,918,0.00980392156862745
sp|P32452|PHA2_YEAST,1,334,0.0029940119760479044
sp|P38266|AIM3_YEAST,1,947,0.0010559662090813093
sp|P38861|NMD3_YEAST,10,518,0.019305019305019305
sp|P32909|SMY2_YEAST,2,740,0.002702702702702703
sp|P36091|DCW1_YEAST,2,449,0.004454342984409799
sp|P32419|MDHP_YEAST,14,343,0.04081632653061224
sp|P32621|GDA1_YEAST,10,518,0.019305019305019305
sp|P38811|TRA1_YEAST,12,3744,0.003205128205128205
sp|P36152|DRE2_YEAST,5,348,0.014367816091954023
sp|P36013|MAOM_YEAST,24,669,0.03587443946188341
sp|P38439|LEO1_YEAST,2,464,0.004310344827586207
sp|P33327|DHE2_YEAST,8,1092,0.007326007326007326
sp|P34232|MTR2_YEAST,3,184,0.016304347826086956
sp|P38765|YHI9_YEAST,5,294,0.017006802721088437
sp|P38122|PANB_YEAST,2,312,0.00641025641025641
sp|P38954|IPT1_YEAST,1,527,0.0018975332068311196
sp|P38810|SFB3_YEAST,12,929,0.012917115177610334
sp|P38339|RGD1_YEAST,6,666,0.009009009009009009
sp|P33332|SEC3_YEAST,7,1336,0.005239520958083832
sp|P33201|MRT4_YEAST,7,236,0.029661016949152543
sp|P39958|GDI1_YEAST,13,451,0.028824833702882482
sp|P32796|CACP_YEAST,1,670,0.0014925373134328358
sp|P35817|BDF1_YEAST,4,686,0.0058309037900874635
sp|P35728|MPE1_YEAST,3,441,0.006802721088435374
sp|P38353|SSH1_YEAST,6,490,0.012244897959183673
sp|P39540|ELO1_YEAST,1,310,0.0032258064516129032
sp|P32618|YEF3_YEAST,1,956,0.0010460251046025104
sp|P39968|VAC8_YEAST,15,578,0.025951557093425604
sp|P38795|NADE_YEAST,11,714,0.015406162464985995
sp|P36135|UTH1_YEAST,3,365,0.00821917808219178
sp|P36528|RM17_YEAST,3,281,0.010676156583629894
sp|P32769|HBS1_YEAST,4,611,0.006546644844517185
sp|P38756|YHG3_YEAST,3,429,0.006993006993006993
sp|P38084|BAP2_YEAST,2,609,0.003284072249589491
sp|P35184|SQT1_YEAST,3,431,0.0069605568445475635
sp|P37012|PGM2_YEAST,16,569,0.028119507908611598
sp|P32610|VATD_YEAST,3,256,0.01171875
sp|P32178|CHMU_YEAST,7,256,0.02734375
sp|P39105|PLB1_YEAST,6,664,0.009036144578313253
sp|P32900|SKG6_YEAST,2,734,0.0027247956403269754
sp|P36041|EAP1_YEAST,4,632,0.006329113924050633
sp|P35207|SKI2_YEAST,12,1287,0.009324009324009324
sp|P34250|SEG2_YEAST,2,1132,0.0017667844522968198
sp|P32843|YME2_YEAST,4,850,0.004705882352941176
sp|P39985|DPO5_YEAST,14,1022,0.0136986301369863
sp|P32352|ERG2_YEAST,5,222,0.02252252252252252
sp|P38629|RFC3_YEAST,9,340,0.026470588235294117
sp|P37296|STV1_YEAST,4,890,0.0044943820224719105
sp|P38238|TRM7_YEAST,3,310,0.00967741935483871
sp|P38845|CRP1_YEAST,11,465,0.023655913978494623
sp|P38115|ARA1_YEAST,17,344,0.04941860465116279
sp|P36121|RPC5_YEAST,3,282,0.010638297872340425
sp|P38239|YBR2_YEAST,1,180,0.005555555555555556
sp|P32469|DPH5_YEAST,3,300,0.01
sp|P39715|ECM1_YEAST,4,212,0.018867924528301886
sp|P38109|YBY9_YEAST,5,508,0.00984251968503937
sp|P32783|MCES_YEAST,6,436,0.013761467889908258
sp|P32333|MOT1_YEAST,7,1867,0.003749330476700589
sp|P31383|2AAA_YEAST,9,635,0.014173228346456693
sp|P38627|URA8_YEAST,12,578,0.020761245674740483
sp|P38998|LYS1_YEAST,9,373,0.024128686327077747
sp|P36775|LONM_YEAST,16,1133,0.01412180052956752
sp|P38788|SSZ1_YEAST,27,538,0.05018587360594796
sp|P33334|PRP8_YEAST,1,2413,0.0004144218814753419
sp|P39721|AIM2_YEAST,3,246,0.012195121951219513
sp|P33401|PGM1_YEAST,10,570,0.017543859649122806
sp|P38772|BCD1_YEAST,3,366,0.00819672131147541
sp|P32331|YMC1_YEAST,1,307,0.003257328990228013
sp|P38225|FAT1_YEAST,5,669,0.007473841554559043
sp|P36085|STB6_YEAST,1,766,0.0013054830287206266
sp|P39969|BOI2_YEAST,5,1040,0.004807692307692308
sp|P39013|END3_YEAST,9,349,0.025787965616045846
sp|P33759|RT05_YEAST,1,307,0.003257328990228013
sp|P32447|ASF1_YEAST,2,279,0.007168458781362007
sp|P39106|MNN1_YEAST,2,762,0.0026246719160104987
sp|P32832|RSC7_YEAST,5,435,0.011494252873563218
sp|P34222|PTH2_YEAST,4,208,0.019230769230769232
sp|P32338|RME1_YEAST,1,300,0.0033333333333333335
sp|P32461|DPH2_YEAST,3,534,0.0056179775280898875
sp|P39976|DLD3_YEAST,16,496,0.03225806451612903
sp|P38820|UBA4_YEAST,2,440,0.004545454545454545
sp|P38234|RFS1_YEAST,4,210,0.01904761904761905
sp|P32568|SNQ2_YEAST,10,1501,0.006662225183211193
sp|P38782|MED6_YEAST,3,295,0.010169491525423728
sp|P36100|T2EA_YEAST,4,482,0.008298755186721992
sp|P32597|STH1_YEAST,15,1359,0.011037527593818985
sp|P38837|NSG1_YEAST,3,291,0.010309278350515464
sp|P38301|GDT1_YEAST,2,280,0.007142857142857143
sp|P38889|SKN7_YEAST,3,622,0.00482315112540193
sp|P32264|PROB_YEAST,10,428,0.02336448598130841
sp|P32465|HXT1_YEAST,3,570,0.005263157894736842
sp|P36081|YKH7_YEAST,4,392,0.01020408163265306
sp|P35177|SPT7_YEAST,1,1332,0.0007507507507507507
sp|P37302|APE3_YEAST,15,537,0.027932960893854747
sp|P38137|FAT2_YEAST,12,543,0.022099447513812154
sp|P38920|MLH1_YEAST,3,769,0.0039011703511053317
sp|P31382|PMT2_YEAST,8,759,0.010540184453227932
sp|P32364|SMY1_YEAST,5,656,0.007621951219512195
sp|P32353|ERG3_YEAST,4,365,0.010958904109589041
sp|P39954|SAHH_YEAST,34,449,0.0757238307349666
sp|P32563|VPH1_YEAST,20,840,0.023809523809523808
sp|P32500|NDC1_YEAST,3,655,0.004580152671755725
sp|P38910|CH10_YEAST,8,106,0.07547169811320754
sp|P34730|BMH2_YEAST,2,273,0.007326007326007326
sp|P37297|STT4_YEAST,6,1900,0.003157894736842105
sp|P39927|PTI1_YEAST,3,425,0.007058823529411765
sp|P34248|YKK0_YEAST,2,587,0.0034071550255536627
sp|P32802|TMN1_YEAST,3,667,0.004497751124437781
sp|P38840|ARO9_YEAST,10,513,0.01949317738791423
sp|P35191|MDJ1_YEAST,4,511,0.007827788649706457
sp|P36016|LHS1_YEAST,10,881,0.011350737797956867
sp|P35178|RRP1_YEAST,4,278,0.014388489208633094
sp|P35197|GCS1_YEAST,14,352,0.03977272727272727
sp|P38891|BCA1_YEAST,17,393,0.043256997455470736
sp|P36006|MYO3_YEAST,5,1272,0.003930817610062893
sp|P38690|YHJ3_YEAST,1,423,0.002364066193853428
sp|P32611|RML2_YEAST,2,393,0.005089058524173028
sp|P38698|PPX1_YEAST,5,397,0.012594458438287154
sp|P36059|NNRD_YEAST,4,337,0.011869436201780416
sp|P39729|RBG1_YEAST,9,369,0.024390243902439025
sp|P39107|MNN9_YEAST,3,395,0.007594936708860759
sp|P38990|SAK1_YEAST,2,1142,0.0017513134851138354
sp|P39524|ATC3_YEAST,2,1355,0.0014760147601476014
sp|P36102|PAN3_YEAST,3,679,0.004418262150220913
sp|P36532|RM37_YEAST,1,105,0.009523809523809525
sp|P38075|PDX3_YEAST,15,228,0.06578947368421052
sp|P38590|MSG5_YEAST,1,489,0.002044989775051125
sp|P33755|NPL4_YEAST,7,580,0.01206896551724138
sp|P30822|XPO1_YEAST,19,1084,0.017527675276752766
sp|P38132|MCM7_YEAST,2,845,0.002366863905325444
sp|P32074|COPG_YEAST,17,935,0.01818181818181818
sp|P31384|CCR4_YEAST,7,837,0.008363201911589008
sp|P32476|ERG1_YEAST,15,496,0.03024193548387097
sp|P32381|ARP2_YEAST,21,391,0.05370843989769821
sp|P33313|CNS1_YEAST,7,385,0.01818181818181818
sp|P36151|YK50_YEAST,5,352,0.014204545454545454
sp|P33307|CSE1_YEAST,14,960,0.014583333333333334
sp|P38203|LSM2_YEAST,5,95,0.05263157894736842
sp|P39077|TCPG_YEAST,27,534,0.05056179775280899
sp|P33333|PLSC_YEAST,10,303,0.033003300330033
sp|P38787|PANE_YEAST,11,379,0.029023746701846966
sp|P38882|UTP9_YEAST,6,575,0.010434782608695653
sp|P38153|AP3M_YEAST,5,483,0.010351966873706004
sp|P35719|MRP8_YEAST,10,219,0.045662100456621
sp|P32795|YME1_YEAST,9,747,0.012048192771084338
sp|P39984|HAT2_YEAST,5,401,0.012468827930174564
sp|P34760|TSA1_YEAST,26,196,0.1326530612244898
sp|P30902|ATP7_YEAST,4,174,0.022988505747126436
sp|P39517|DHH1_YEAST,16,506,0.03162055335968379
sp|P32623|CRH2_YEAST,5,467,0.010706638115631691
sp|P32790|SLA1_YEAST,14,1244,0.011254019292604502
sp|P35723|YET1_YEAST,2,206,0.009708737864077669
sp|P32891|DLD1_YEAST,9,587,0.015332197614991482
sp|P38077|ATPG_YEAST,8,311,0.02572347266881029
sp|P38631|FKS1_YEAST,27,1876,0.014392324093816631
sp|P39109|YCFI_YEAST,15,1515,0.009900990099009901
sp|P30771|NAM7_YEAST,16,971,0.016477857878475798
sp|P39986|ATC6_YEAST,33,1215,0.027160493827160494
sp|P38857|MPC2_YEAST,1,129,0.007751937984496124
sp|P32445|RIM1_YEAST,3,135,0.022222222222222223
sp|P39714|BDH1_YEAST,4,382,0.010471204188481676
sp|P38523|GRPE_YEAST,8,228,0.03508771929824561
sp|P32337|IMB3_YEAST,10,1089,0.009182736455463728
sp|P32356|TREA_YEAST,16,751,0.02130492676431425
sp|P38344|REI1_YEAST,3,393,0.007633587786259542
sp|P32266|MGM1_YEAST,6,881,0.00681044267877412
sp|P34217|PIN4_YEAST,5,668,0.0074850299401197605
sp|P38069|MNN2_YEAST,6,597,0.010050251256281407
sp|P30665|MCM4_YEAST,8,933,0.00857449088960343
sp|P38777|FSH1_YEAST,11,243,0.04526748971193416
sp|P38853|KEL1_YEAST,10,1164,0.00859106529209622
sp|P38747|OTU2_YEAST,2,307,0.006514657980456026
sp|P38066|RIB1_YEAST,2,345,0.005797101449275362
sp|P30656|PSB5_YEAST,6,287,0.020905923344947737
sp|P36526|RM27_YEAST,1,146,0.00684931506849315
sp|P38636|ATX1_YEAST,1,73,0.0136986301369863
sp|P33412|ECT1_YEAST,3,323,0.009287925696594427
sp|P38712|RRP3_YEAST,5,501,0.00998003992015968
sp|P39744|NOC2_YEAST,18,710,0.02535211267605634
sp|P38719|DBP8_YEAST,2,431,0.004640371229698376
sp|P32491|MKK2_YEAST,2,506,0.003952569169960474
sp|P39926|SSO2_YEAST,4,295,0.013559322033898305
sp|P38912|IF1A_YEAST,5,153,0.032679738562091505
sp|P32591|SWI3_YEAST,13,825,0.01575757575757576
sp|P35169|TOR1_YEAST,1,2470,0.0004048582995951417
sp|P38988|GGC1_YEAST,5,300,0.016666666666666666
sp|P38753|HSE1_YEAST,3,452,0.00663716814159292
sp|P35724|MNR2_YEAST,2,969,0.0020639834881320948
sp|P32367|TFC1_YEAST,1,649,0.0015408320493066256
sp|P38689|KPR3_YEAST,9,320,0.028125
sp|P33399|LHP1_YEAST,5,275,0.01818181818181818
sp|P38085|TAT1_YEAST,2,619,0.0032310177705977385
sp|P37366|CCL1_YEAST,1,393,0.002544529262086514
sp|P39965|SYPM_YEAST,2,576,0.003472222222222222
sp|P34226|SKT5_YEAST,1,696,0.0014367816091954023
sp|P32660|ATC5_YEAST,9,1571,0.005728835136855506
sp|P36015|YKT6_YEAST,13,200,0.065
sp|P37304|PAM1_YEAST,6,830,0.007228915662650603
sp|P31412|VATC_YEAST,20,392,0.05102040816326531
sp|P32492|MYO4_YEAST,2,1471,0.0013596193065941536
sp|P32864|RAEP_YEAST,6,603,0.009950248756218905
sp|P33314|BUD2_YEAST,1,1104,0.0009057971014492754
sp|P38628|AGM1_YEAST,13,557,0.02333931777378815
sp|P32528|DUR1_YEAST,28,1835,0.015258855585831062
sp|P39543|SOP4_YEAST,2,234,0.008547008547008548
sp|P32521|PAN1_YEAST,23,1480,0.015540540540540541
sp|P32901|PTR2_YEAST,4,601,0.0066555740432612314
sp|P30624|LCF1_YEAST,22,700,0.03142857142857143
sp|P38791|DHYS_YEAST,23,387,0.059431524547803614
sp|P32629|ANP1_YEAST,2,500,0.004
sp|P34244|HSL1_YEAST,2,1518,0.0013175230566534915
sp|P38013|AHP1_YEAST,18,176,0.10227272727272728
sp|P39104|PIK1_YEAST,1,1066,0.0009380863039399625
sp|P38922|HRB1_YEAST,8,454,0.01762114537444934
sp|P38694|MSC7_YEAST,14,644,0.021739130434782608
sp|P32774|T2AG_YEAST,3,122,0.02459016393442623
sp|P32379|PSA5_YEAST,8,260,0.03076923076923077
sp|P38792|RRP4_YEAST,7,359,0.019498607242339833
sp|P32327|PYC2_YEAST,12,1180,0.010169491525423728
sp|P38144|ISW1_YEAST,17,1129,0.015057573073516387
sp|P32505|NAB2_YEAST,9,525,0.017142857142857144
sp|P37898|AAP1_YEAST,25,856,0.029205607476635514
sp|P32599|FIMB_YEAST,21,642,0.03271028037383177
sp|P35844|KES1_YEAST,15,434,0.03456221198156682
sp|P39940|RSP5_YEAST,20,809,0.024721878862793572
sp|P32454|APE2_YEAST,27,952,0.028361344537815126
sp|P36521|RM11_YEAST,4,249,0.01606425702811245
sp|P32898|CYM1_YEAST,10,989,0.010111223458038422
sp|P38707|SYNC_YEAST,28,554,0.05054151624548736
sp|P38630|RFC1_YEAST,10,861,0.011614401858304297
sp|P38708|YHI0_YEAST,41,688,0.059593023255813955
sp|P33338|SLA2_YEAST,24,968,0.024793388429752067
sp|P38879|NACA_YEAST,12,174,0.06896551724137931
sp|P38992|SUR2_YEAST,3,349,0.008595988538681949
sp|P38011|GBLP_YEAST,38,319,0.11912225705329153
sp|P39076|TCPB_YEAST,25,527,0.04743833017077799
sp|P33418|XPOT_YEAST,4,1100,0.0036363636363636364
sp|P32776|TFB1_YEAST,4,642,0.006230529595015576
sp|P38817|GGA2_YEAST,9,585,0.015384615384615385
sp|P38166|SFT2_YEAST,2,215,0.009302325581395349
sp|P35176|CYPD_YEAST,15,225,0.06666666666666667
sp|P32495|NHP2_YEAST,7,156,0.04487179487179487
sp|P38789|SSF1_YEAST,1,453,0.002207505518763797
sp|P38713|OSH3_YEAST,4,996,0.004016064257028112
sp|P33775|PMT1_YEAST,9,817,0.011015911872705019
sp|P37292|GLYM_YEAST,23,490,0.04693877551020408
sp|P32449|AROG_YEAST,14,370,0.03783783783783784
sp|P32471|EF1B_YEAST,18,206,0.08737864077669903
sp|P38208|POP8_YEAST,1,133,0.007518796992481203
sp|P39993|GEA2_YEAST,6,1459,0.00411240575736806
sp|P38120|RT09_YEAST,2,278,0.007194244604316547
sp|P38041|BOB1_YEAST,6,980,0.006122448979591836
sp|P39079|TCPZ_YEAST,17,546,0.031135531135531136
sp|P37303|GLY1_YEAST,22,387,0.056847545219638244
sp|P39730|IF2P_YEAST,28,1002,0.027944111776447105
sp|P33734|HIS5_YEAST,21,552,0.03804347826086957
sp|P38928|AXL2_YEAST,1,823,0.001215066828675577
sp|P38130|KTR3_YEAST,8,404,0.019801980198019802
sp|P33767|OSTB_YEAST,9,430,0.020930232558139535
sp|P38174|MAP2_YEAST,11,421,0.026128266033254157
sp|P38199|HEK2_YEAST,8,381,0.02099737532808399
sp|P38682|GLO3_YEAST,13,493,0.02636916835699797
sp|P38272|SHE3_YEAST,7,425,0.01647058823529412
sp|P39719|FLC2_YEAST,1,783,0.001277139208173691
sp|P38081|YBQ6_YEAST,10,501,0.01996007984031936
sp|P38427|TSL1_YEAST,18,1098,0.01639344262295082
sp|P39929|SNF7_YEAST,5,240,0.020833333333333332
sp|P34909|NOT4_YEAST,8,587,0.013628620102214651
sp|P31373|CYS3_YEAST,16,394,0.04060913705583756
sp|P33892|GCN1_YEAST,77,2672,0.02881736526946108
sp|P31116|DHOM_YEAST,31,359,0.08635097493036212
sp|P32902|RT04_YEAST,7,394,0.017766497461928935
sp|P39111|VATF_YEAST,4,118,0.03389830508474576
sp|P38822|BZZ1_YEAST,11,633,0.017377567140600316
sp|P32831|NGR1_YEAST,3,672,0.004464285714285714
sp|P32499|NUP2_YEAST,24,720,0.03333333333333333
sp|P36053|ELF1_YEAST,4,145,0.027586206896551724
sp|P37838|NOP4_YEAST,12,685,0.017518248175182483
sp|P39683|NPT1_YEAST,13,429,0.030303030303030304
sp|P36049|EBP2_YEAST,8,427,0.01873536299765808
sp|P32288|GLNA_YEAST,15,370,0.04054054054054054
sp|P38999|LYS9_YEAST,23,446,0.0515695067264574
sp|P38219|OLA1_YEAST,34,394,0.08629441624365482
sp|P38426|TPS3_YEAST,19,1054,0.018026565464895637
sp|P32939|YPT7_YEAST,5,208,0.02403846153846154
sp|P38129|TAF5_YEAST,8,798,0.010025062656641603
sp|P33330|SERC_YEAST,19,395,0.04810126582278481
sp|P39960|BEM2_YEAST,21,2167,0.009690816797415782
sp|P32773|TOA1_YEAST,2,286,0.006993006993006993
sp|P32263|P5CR_YEAST,16,286,0.055944055944055944
sp|P38779|CIC1_YEAST,10,376,0.026595744680851064
sp|P38715|GRE3_YEAST,14,327,0.04281345565749235
sp|P32477|GSH1_YEAST,7,678,0.01032448377581121
sp|P32657|CHD1_YEAST,20,1468,0.013623978201634877
sp|P32386|YBT1_YEAST,16,1661,0.00963275135460566
sp|P35845|OSH1_YEAST,8,1188,0.006734006734006734
sp|P38061|RL32_YEAST,16,130,0.12307692307692308
sp|P38793|TRM5_YEAST,2,499,0.004008016032064128
sp|P38710|INM1_YEAST,9,295,0.030508474576271188
sp|P38701|RS20_YEAST,16,121,0.1322314049586777
sp|P37263|YC16_YEAST,3,153,0.0196078431372549
