Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|Q06410|ATG17_YEAST,1,417,0.002398081534772182
sp|Q02648|TRM44_YEAST,2,567,0.003527336860670194
sp|Q04182|PDR15_YEAST,1,1529,0.0006540222367560497
sp|P52489|KPYK2_YEAST,1,506,0.001976284584980237
sp|Q06511|RRP15_YEAST,1,250,0.004
sp|P53883|NOP13_YEAST,1,403,0.0024813895781637717
sp|Q07834|YL032_YEAST,1,825,0.0012121212121212121
sp|P53920|NM111_YEAST,3,997,0.003009027081243731
sp|Q06116|YP117_YEAST,1,2489,0.0004017677782241864
sp|Q06385|VPS74_YEAST,1,345,0.002898550724637681
sp|Q04031|RRP17_YEAST,2,235,0.00851063829787234
sp|P54837|TMEDA_YEAST,1,211,0.004739336492890996
sp|P52593|NU188_YEAST,3,1655,0.0018126888217522659
sp|Q03705|CG121_YEAST,1,181,0.0055248618784530384
sp|Q02630|NU116_YEAST,1,1113,0.0008984725965858042
sp|Q05946|UTP13_YEAST,4,817,0.004895960832313341
sp|Q06697|CDC73_YEAST,1,393,0.002544529262086514
sp|Q08921|TCO89_YEAST,1,799,0.0012515644555694619
sp|P53109|AIM14_YEAST,1,570,0.0017543859649122807
sp|Q04067|EIF3G_YEAST,3,274,0.010948905109489052
sp|Q06479|YL352_YEAST,1,807,0.0012391573729863693
sp|Q03771|YD161_YEAST,1,387,0.002583979328165375
sp|P53540|SPC98_YEAST,1,846,0.001182033096926714
sp|P53730|ALG12_YEAST,2,551,0.003629764065335753
sp|Q06833|YP091_YEAST,1,770,0.0012987012987012987
sp|Q05881|YL287_YEAST,1,355,0.0028169014084507044
sp|Q02969|PEX25_YEAST,2,394,0.005076142131979695
sp|Q06708|VAC14_YEAST,1,880,0.0011363636363636363
sp|Q04600|TMA64_YEAST,2,565,0.0035398230088495575
sp|Q08004|BUD20_YEAST,2,166,0.012048192771084338
sp|Q02197|NAA35_YEAST,1,733,0.001364256480218281
sp|P53731|ARPC2_YEAST,3,342,0.008771929824561403
sp|P53008|CWH41_YEAST,1,833,0.0012004801920768306
sp|P53969|SAM50_YEAST,2,484,0.004132231404958678
sp|P54115|ALDH6_YEAST,10,500,0.02
sp|P53549|PRS10_YEAST,1,437,0.002288329519450801
sp|P53115|INO80_YEAST,1,1489,0.000671591672263264
sp|Q08206|YO036_YEAST,1,761,0.001314060446780552
sp|P53254|UTP22_YEAST,2,1237,0.0016168148746968471
sp|Q02932|KA120_YEAST,2,1032,0.001937984496124031
sp|Q07878|VPS13_YEAST,2,3144,0.0006361323155216285
sp|Q05543|RT103_YEAST,1,409,0.0024449877750611247
sp|Q04347|BUD22_YEAST,1,519,0.0019267822736030828
sp|P52870|SC6B1_YEAST,1,82,0.012195121951219513
sp|P53331|REXO1_YEAST,1,553,0.0018083182640144665
sp|P50086|PSD10_YEAST,1,228,0.0043859649122807015
sp|Q06169|PEX30_YEAST,1,523,0.0019120458891013384
sp|Q02754|YP067_YEAST,1,198,0.005050505050505051
sp|Q01080|RPA49_YEAST,1,415,0.0024096385542168677
sp|Q03790|NUP53_YEAST,3,475,0.00631578947368421
sp|Q06010|STE23_YEAST,2,1027,0.0019474196689386564
sp|Q03497|STE20_YEAST,1,939,0.0010649627263045794
sp|Q08641|AB140_YEAST,4,628,0.006369426751592357
sp|P54113|PUR91_YEAST,4,591,0.00676818950930626
sp|P53076|VID30_YEAST,1,958,0.0010438413361169101
sp|P51996|YPT32_YEAST,1,222,0.0045045045045045045
sp|Q07534|S2538_YEAST,1,307,0.003257328990228013
sp|Q08208|NOP12_YEAST,1,459,0.002178649237472767
sp|Q08621|YO201_YEAST,1,117,0.008547008547008548
sp|Q02776|TIM50_YEAST,1,476,0.0021008403361344537
sp|P53860|PDR16_YEAST,4,351,0.011396011396011397
sp|Q05521|DPP1_YEAST,1,289,0.0034602076124567475
sp|Q03640|TCB3_YEAST,1,1545,0.0006472491909385113
sp|P53736|YN8O_YEAST,1,256,0.00390625
sp|Q03981|CSN9_YEAST,1,162,0.006172839506172839
sp|Q00055|GPD1_YEAST,1,391,0.0025575447570332483
sp|P53314|CPD1_YEAST,1,239,0.0041841004184100415
sp|P53037|PSD2_YEAST,1,1138,0.0008787346221441124
sp|Q04632|COG8_YEAST,1,607,0.0016474464579901153
sp|P53327|SLH1_YEAST,1,1967,0.0005083884087442806
sp|Q06608|PDXH_YEAST,1,200,0.005
sp|P53166|MRH4_YEAST,1,561,0.0017825311942959
sp|P50861|RIB4_YEAST,1,169,0.005917159763313609
sp|Q04089|DOT1_YEAST,1,582,0.001718213058419244
sp|Q08193|GAS5_YEAST,2,484,0.004132231404958678
sp|P53146|USE1_YEAST,1,245,0.004081632653061225
sp|Q03103|ERO1_YEAST,1,563,0.0017761989342806395
sp|P53078|SDT1_YEAST,1,280,0.0035714285714285713
sp|Q06810|OPY2_YEAST,1,360,0.002777777777777778
sp|Q05123|ARP9_YEAST,1,467,0.0021413276231263384
sp|Q03162|MUB1_YEAST,1,620,0.0016129032258064516
sp|Q08601|MCA1_YEAST,1,432,0.0023148148148148147
sp|Q06525|URN1_YEAST,1,465,0.002150537634408602
sp|Q03769|ENT5_YEAST,1,411,0.0024330900243309003
sp|Q06505|IWS1_YEAST,1,410,0.0024390243902439024
sp|Q06406|LSM6_YEAST,1,86,0.011627906976744186
sp|Q06682|UBX5_YEAST,1,500,0.002
sp|Q04471|YM04_YEAST,1,368,0.002717391304347826
sp|P53072|TAN1_YEAST,1,289,0.0034602076124567475
sp|P53184|PNC1_YEAST,1,216,0.004629629629629629
sp|P54784|ORC1_YEAST,1,914,0.0010940919037199124
sp|Q04322|GYL1_YEAST,1,720,0.001388888888888889
sp|Q05549|HRQ1_YEAST,1,1077,0.0009285051067780873
sp|Q05979|KYNU_YEAST,1,453,0.002207505518763797
sp|P54839|HMCS_YEAST,1,491,0.002036659877800407
sp|P54791|ORC4_YEAST,1,529,0.001890359168241966
sp|P53981|YNB0_YEAST,1,241,0.004149377593360996
sp|Q03034|FDC1_YEAST,1,503,0.0019880715705765406
sp|P51534|SHE4_YEAST,1,789,0.0012674271229404308
sp|Q02204|RM13_YEAST,1,264,0.003787878787878788
sp|Q00764|TPS1_YEAST,2,495,0.00404040404040404
sp|Q08220|GSHB_YEAST,1,491,0.002036659877800407
sp|Q08421|ETT1_YEAST,1,412,0.0024271844660194173
sp|Q04179|URH1_YEAST,1,340,0.0029411764705882353
sp|P50276|MUP1_YEAST,1,574,0.0017421602787456446
sp|Q03124|RSC9_YEAST,1,581,0.0017211703958691911
sp|P53855|ATG2_YEAST,1,1592,0.000628140703517588
sp|P50107|LGUL_YEAST,1,326,0.003067484662576687
sp|Q01159|MCE1_YEAST,1,459,0.002178649237472767
sp|Q07540|FRDA_YEAST,1,174,0.005747126436781609
sp|Q03714|USA1_YEAST,1,838,0.0011933174224343676
sp|Q08979|KEL3_YEAST,1,651,0.0015360983102918587
sp|P53953|SFB2_YEAST,1,876,0.001141552511415525
sp|Q05788|PNPH_YEAST,1,311,0.003215434083601286
sp|P52918|MSN5_YEAST,1,1224,0.0008169934640522876
sp|Q04223|YM14_YEAST,1,302,0.0033112582781456954
sp|P51979|HFM1_YEAST,1,1187,0.0008424599831508003
sp|Q08962|NIP7_YEAST,1,181,0.0055248618784530384
sp|Q06706|ELP1_YEAST,1,1349,0.0007412898443291327
sp|P53886|APC1_YEAST,1,1748,0.0005720823798627002
sp|P52286|SKP1_YEAST,1,194,0.005154639175257732
sp|P54885|PROA_YEAST,1,456,0.0021929824561403508
sp|Q02979|GDE1_YEAST,3,1223,0.0024529844644317253
sp|Q04344|HNT1_YEAST,1,158,0.006329113924050633
sp|Q04338|VTI1_YEAST,1,217,0.004608294930875576
sp|P53206|CYSK_YEAST,1,393,0.002544529262086514
sp|P53090|ARO8_YEAST,3,500,0.006
sp|P53598|SUCA_YEAST,2,329,0.0060790273556231
sp|Q08299|ENB1_YEAST,1,606,0.0016501650165016502
sp|Q04693|RSE1_YEAST,1,1361,0.0007347538574577516
sp|P53261|PESC_YEAST,1,605,0.001652892561983471
sp|Q08686|THTR_YEAST,2,304,0.006578947368421052
sp|P53043|PPT1_YEAST,1,513,0.001949317738791423
sp|Q08925|MRN1_YEAST,1,612,0.0016339869281045752
sp|P53315|SOL4_YEAST,1,255,0.00392156862745098
sp|Q06151|DCPS_YEAST,1,350,0.002857142857142857
sp|P54860|UFD2_YEAST,2,961,0.002081165452653486
sp|P53868|ALG9_YEAST,2,555,0.0036036036036036037
sp|Q05016|YM71_YEAST,1,267,0.003745318352059925
sp|Q02046|MTD1_YEAST,1,320,0.003125
sp|Q00245|RHO3_YEAST,1,231,0.004329004329004329
sp|Q03707|SRC1_YEAST,1,834,0.001199040767386091
sp|Q08409|AUS1_YEAST,1,1394,0.0007173601147776184
sp|Q08822|ETFD_YEAST,2,631,0.003169572107765452
sp|P53258|GYP2_YEAST,1,950,0.0010526315789473684
sp|Q08967|FLC1_YEAST,1,793,0.0012610340479192938
sp|Q06449|PIN3_YEAST,1,215,0.004651162790697674
sp|Q07471|THI3_YEAST,1,609,0.0016420361247947454
sp|Q04458|HFD1_YEAST,1,532,0.0018796992481203006
sp|P53960|YNE0_YEAST,1,456,0.0021929824561403508
sp|Q08412|CUE5_YEAST,1,411,0.0024330900243309003
sp|P53040|TAF6_YEAST,1,516,0.001937984496124031
sp|Q04867|YM91_YEAST,1,317,0.0031545741324921135
sp|P53049|YOR1_YEAST,1,1477,0.0006770480704129993
sp|P53878|YNS1_YEAST,1,407,0.002457002457002457
sp|Q06679|UTP4_YEAST,1,776,0.001288659793814433
sp|Q01454|CTF4_YEAST,2,927,0.002157497303128371
sp|P54861|DNM1_YEAST,3,757,0.003963011889035667
sp|P53141|MLC1_YEAST,1,149,0.006711409395973154
sp|Q05567|SGPL_YEAST,1,589,0.001697792869269949
sp|Q03764|EKI1_YEAST,1,534,0.0018726591760299626
sp|Q05029|BCH1_YEAST,1,724,0.0013812154696132596
sp|Q08924|WDR6_YEAST,1,1013,0.0009871668311944718
sp|P53946|ARP5_YEAST,2,755,0.0026490066225165563
sp|Q04336|YM54_YEAST,2,1088,0.001838235294117647
sp|P53859|CSL4_YEAST,1,292,0.003424657534246575
sp|P53111|ARI1_YEAST,2,347,0.005763688760806916
sp|Q02793|SKI8_YEAST,1,397,0.0025188916876574307
sp|Q06336|GGA1_YEAST,1,557,0.0017953321364452424
sp|Q03778|RIFK_YEAST,1,218,0.0045871559633027525
sp|Q04178|HPRT_YEAST,1,221,0.004524886877828055
sp|P53925|YNL5_YEAST,2,644,0.003105590062111801
sp|P53169|YBP2_YEAST,1,641,0.0015600624024961
sp|P53297|PBP1_YEAST,1,722,0.0013850415512465374
sp|Q01163|RT23_YEAST,1,450,0.0022222222222222222
sp|Q06142|IMB1_YEAST,1,861,0.0011614401858304297
sp|P52488|UBA2_YEAST,2,636,0.0031446540880503146
sp|Q03655|GAS3_YEAST,1,524,0.0019083969465648854
sp|Q03071|ELOC_YEAST,1,99,0.010101010101010102
sp|Q03177|YMZ2_YEAST,1,834,0.001199040767386091
sp|Q06178|NMA1_YEAST,2,401,0.004987531172069825
sp|P50264|FMS1_YEAST,1,508,0.001968503937007874
sp|P51998|RL4P_YEAST,1,286,0.0034965034965034965
sp|Q05498|FCF1_YEAST,1,189,0.005291005291005291
sp|Q06216|PIG1_YEAST,1,648,0.0015432098765432098
sp|P53879|RHO5_YEAST,1,331,0.0030211480362537764
sp|Q04603|DPB4_YEAST,1,196,0.00510204081632653
sp|P50896|PSP1_YEAST,1,841,0.0011890606420927466
sp|Q04311|VMS1_YEAST,1,632,0.0015822784810126582
sp|Q08773|ISW2_YEAST,1,1120,0.0008928571428571428
sp|P53632|PAP2_YEAST,1,584,0.0017123287671232876
sp|Q00772|SLT2_YEAST,1,484,0.002066115702479339
sp|P53834|HCH1_YEAST,1,153,0.006535947712418301
sp|P54838|DAK1_YEAST,1,584,0.0017123287671232876
sp|Q05905|HRI1_YEAST,1,244,0.004098360655737705
sp|Q04502|YMI9_YEAST,1,122,0.00819672131147541
sp|Q03104|MSC1_YEAST,2,513,0.003898635477582846
sp|P53044|UFD1_YEAST,1,361,0.002770083102493075
sp|Q04728|ARGJ_YEAST,1,441,0.0022675736961451248
sp|P53839|GOR1_YEAST,1,350,0.002857142857142857
sp|Q06685|VIP1_YEAST,2,1146,0.0017452006980802793
sp|Q00955|ACAC_YEAST,2,2233,0.0008956560680698612
sp|Q04599|RM01_YEAST,1,285,0.0035087719298245615
sp|Q07716|AIM6_YEAST,1,390,0.002564102564102564
sp|Q04562|TMN2_YEAST,3,672,0.004464285714285714
sp|P53121|FLC3_YEAST,1,802,0.0012468827930174563
sp|Q04439|MYO5_YEAST,2,1219,0.0016406890894175555
sp|Q04660|ERB1_YEAST,1,807,0.0012391573729863693
sp|Q03280|TOM1_YEAST,2,3268,0.0006119951040391676
sp|P52917|VPS4_YEAST,1,437,0.002288329519450801
sp|P52910|ACS2_YEAST,1,683,0.0014641288433382138
sp|Q06604|BSP1_YEAST,1,576,0.001736111111111111
sp|P53851|TEX1_YEAST,1,422,0.002369668246445498
sp|Q02792|XRN2_YEAST,1,1006,0.0009940357852882703
sp|Q05911|PUR8_YEAST,2,482,0.004149377593360996
sp|Q00402|NUM1_YEAST,2,2748,0.000727802037845706
sp|P53741|BRE5_YEAST,1,515,0.001941747572815534
sp|Q03262|PGM3_YEAST,2,622,0.003215434083601286
sp|Q07381|TSR1_YEAST,1,788,0.0012690355329949238
sp|Q06143|DIC1_YEAST,2,298,0.006711409395973154
sp|Q03063|DIG1_YEAST,1,452,0.0022123893805309734
sp|Q01976|ADPP_YEAST,1,231,0.004329004329004329
sp|P53250|TWF1_YEAST,1,332,0.0030120481927710845
sp|P53094|MDS3_YEAST,1,1487,0.0006724949562878278
sp|P53127|SNT2_YEAST,1,1403,0.0007127583749109052
sp|Q07527|TRM3_YEAST,1,1436,0.0006963788300835655
sp|Q03735|NAB6_YEAST,1,1134,0.0008818342151675485
sp|Q07657|SHS1_YEAST,1,551,0.0018148820326678765
sp|Q03532|HAS1_YEAST,2,505,0.0039603960396039604
sp|Q05050|EIS1_YEAST,2,843,0.002372479240806643
sp|Q08446|SGT1_YEAST,1,395,0.002531645569620253
sp|P53010|PAN2_YEAST,2,1115,0.0017937219730941704
sp|P53045|MSMO_YEAST,1,309,0.003236245954692557
sp|Q03558|OYE2_YEAST,2,400,0.005
sp|Q04175|SXM1_YEAST,1,944,0.001059322033898305
sp|Q02774|SHR3_YEAST,1,210,0.004761904761904762
sp|Q06488|RSC2_YEAST,2,889,0.0022497187851518562
sp|Q03957|CTK1_YEAST,1,528,0.001893939393939394
sp|Q03195|RLI1_YEAST,5,608,0.008223684210526315
sp|P53891|YNQ5_YEAST,1,406,0.0024630541871921183
sp|Q08438|VHS3_YEAST,1,674,0.001483679525222552
sp|Q03653|EFR3_YEAST,1,782,0.0012787723785166241
sp|P53858|BNI4_YEAST,2,892,0.002242152466367713
sp|Q08245|ZEO1_YEAST,1,113,0.008849557522123894
sp|Q05022|RRP5_YEAST,5,1729,0.002891844997108155
sp|P57744|TIM8_YEAST,1,87,0.011494252873563218
sp|Q06440|CORO_YEAST,1,651,0.0015360983102918587
sp|Q04409|EMI2_YEAST,1,500,0.002
sp|Q07623|NOP6_YEAST,2,225,0.008888888888888889
sp|P53276|UTP8_YEAST,2,713,0.002805049088359046
sp|Q02455|MLP1_YEAST,1,1875,0.0005333333333333334
sp|Q06623|HDA3_YEAST,1,655,0.0015267175572519084
sp|Q04301|VBA1_YEAST,2,562,0.0035587188612099642
sp|Q00416|SEN1_YEAST,5,2231,0.0022411474675033617
sp|Q04934|IVY1_YEAST,1,453,0.002207505518763797
sp|Q04472|MGR3_YEAST,1,501,0.001996007984031936
sp|Q04062|RPN9_YEAST,1,393,0.002544529262086514
sp|Q02892|NOG1_YEAST,2,647,0.0030911901081916537
sp|P53849|GIS2_YEAST,2,153,0.013071895424836602
sp|P53629|ARE2_YEAST,1,642,0.001557632398753894
sp|Q08818|MSC6_YEAST,1,692,0.001445086705202312
sp|Q08199|SIL1_YEAST,2,421,0.004750593824228029
sp|P53974|ARK1_YEAST,1,638,0.001567398119122257
sp|Q04697|GSF2_YEAST,2,403,0.004962779156327543
sp|Q05584|GLO2_YEAST,4,274,0.014598540145985401
sp|Q06407|RGA2_YEAST,2,1009,0.0019821605550049554
sp|Q08548|ALE1_YEAST,3,619,0.004846526655896607
sp|P53318|COQ6_YEAST,3,479,0.006263048016701462
sp|Q08562|ULS1_YEAST,2,1619,0.0012353304508956147
sp|Q01477|UBP3_YEAST,2,912,0.0021929824561403508
sp|P53278|YG3A_YEAST,3,816,0.003676470588235294
sp|Q02486|ABF2_YEAST,1,183,0.00546448087431694
sp|Q02725|VTC3_YEAST,4,835,0.004790419161676647
sp|Q01560|NOP3_YEAST,1,414,0.0024154589371980675
sp|Q04013|YHM2_YEAST,3,314,0.009554140127388535
sp|P53155|YGI2_YEAST,2,381,0.005249343832020997
sp|P53125|ITC1_YEAST,3,1264,0.0023734177215189874
sp|P53622|COPA_YEAST,3,1201,0.002497918401332223
sp|Q06709|REH1_YEAST,1,432,0.0023148148148148147
sp|Q06631|BFR2_YEAST,1,534,0.0018726591760299626
sp|P53691|PPID_YEAST,4,371,0.01078167115902965
sp|P50085|PHB2_YEAST,1,310,0.0032258064516129032
sp|P53292|RT35_YEAST,1,345,0.002898550724637681
sp|Q03010|UME1_YEAST,1,460,0.002173913043478261
sp|Q03834|MSH6_YEAST,2,1242,0.001610305958132045
sp|P53255|DRN1_YEAST,1,507,0.0019723865877712033
sp|Q03529|SCS7_YEAST,2,384,0.005208333333333333
sp|Q06103|RPN7_YEAST,1,429,0.002331002331002331
sp|P53911|EAF7_YEAST,2,425,0.004705882352941176
sp|Q06489|MTNA_YEAST,2,411,0.004866180048661801
sp|P53091|MCM6_YEAST,1,1017,0.0009832841691248771
sp|Q08235|BRX1_YEAST,1,291,0.003436426116838488
sp|P53982|IDHH_YEAST,1,420,0.002380952380952381
sp|Q04119|PPN1_YEAST,2,674,0.002967359050445104
sp|Q04947|RTN1_YEAST,1,295,0.003389830508474576
sp|Q04969|SPC2_YEAST,2,178,0.011235955056179775
sp|Q02724|ULP1_YEAST,1,621,0.001610305958132045
sp|P53009|SCY1_YEAST,1,804,0.0012437810945273632
sp|Q00362|2ABA_YEAST,2,526,0.0038022813688212928
sp|Q01662|MAP1_YEAST,2,387,0.00516795865633075
sp|P53935|NST1_YEAST,1,1240,0.0008064516129032258
sp|Q08972|NEW1_YEAST,2,1196,0.0016722408026755853
sp|P53978|EF3B_YEAST,2,1044,0.0019157088122605363
sp|Q04217|DHR1_YEAST,2,1267,0.0015785319652722968
sp|Q08970|MMT2_YEAST,1,484,0.002066115702479339
sp|Q06106|MRD1_YEAST,2,887,0.002254791431792559
sp|Q04279|SEG1_YEAST,1,960,0.0010416666666666667
sp|Q00711|SDHA_YEAST,1,640,0.0015625
sp|Q08965|BMS1_YEAST,5,1183,0.00422654268808115
sp|P53552|THO2_YEAST,2,1597,0.0012523481527864746
sp|Q03161|YMY9_YEAST,3,297,0.010101010101010102
sp|Q04493|PFD5_YEAST,1,163,0.006134969325153374
sp|Q03973|HMO1_YEAST,2,246,0.008130081300813009
sp|Q06680|CND3_YEAST,1,1035,0.000966183574879227
sp|Q02821|IMA1_YEAST,2,542,0.0036900369003690036
sp|P50079|HSV2_YEAST,1,448,0.002232142857142857
sp|Q02959|HOS3_YEAST,1,697,0.0014347202295552368
sp|Q07551|KAR_YEAST,1,312,0.003205128205128205
sp|Q06625|GDE_YEAST,1,1536,0.0006510416666666666
sp|P53852|SYC_YEAST,1,767,0.001303780964797914
sp|Q03690|CLU_YEAST,2,1277,0.0015661707126076742
sp|P53909|ADE_YEAST,1,347,0.002881844380403458
sp|Q12354|APTH1_YEAST,1,227,0.004405286343612335
sp|Q12486|YOR31_YEAST,1,218,0.0045871559633027525
sp|Q12082|YD157_YEAST,1,118,0.00847457627118644
sp|Q12028|AP1G1_YEAST,1,832,0.001201923076923077
sp|Q12690|RL13A_YEAST,2,199,0.010050251256281407
sp|Q12181|NDOR1_YEAST,1,623,0.0016051364365971107
sp|Q12349|ATP14_YEAST,1,124,0.008064516129032258
sp|Q12179|YP245_YEAST,1,454,0.0022026431718061676
sp|Q12499|NOP58_YEAST,2,511,0.003913894324853229
sp|Q12018|CDC53_YEAST,1,815,0.001226993865030675
sp|Q12136|SAS10_YEAST,2,610,0.003278688524590164
sp|Q12496|YO098_YEAST,1,1037,0.0009643201542912247
sp|Q12040|YO283_YEAST,1,230,0.004347826086956522
sp|Q12452|ERG27_YEAST,1,347,0.002881844380403458
sp|Q12400|TRM10_YEAST,1,293,0.0034129692832764505
sp|Q12199|TIP41_YEAST,1,356,0.0028089887640449437
sp|Q12220|UTP12_YEAST,1,943,0.0010604453870625664
sp|Q12460|NOP56_YEAST,1,504,0.001984126984126984
sp|Q12515|PAR32_YEAST,1,295,0.003389830508474576
sp|Q12389|DBP10_YEAST,2,995,0.0020100502512562816
sp|Q12463|TRM11_YEAST,1,433,0.0023094688221709007
sp|Q12176|MAK21_YEAST,3,1025,0.002926829268292683
sp|Q12271|INP53_YEAST,2,1107,0.0018066847335140017
sp|Q12387|NAA25_YEAST,2,796,0.002512562814070352
sp|Q10740|LKHA4_YEAST,2,671,0.0029806259314456036
sp|Q12395|DCN1_YEAST,1,269,0.0037174721189591076
sp|Q12098|SLX4_YEAST,1,748,0.001336898395721925
sp|Q12102|CFT2_YEAST,1,859,0.0011641443538998836
sp|Q12495|RLF2_YEAST,1,606,0.0016501650165016502
sp|Q12008|PMG2_YEAST,1,311,0.003215434083601286
sp|Q12134|HUA2_YEAST,1,243,0.00411522633744856
sp|Q12466|TCB1_YEAST,3,1186,0.002529510961214165
sp|Q12385|ICT1_YEAST,1,394,0.0025380710659898475
sp|Q12069|PUS9_YEAST,1,462,0.0021645021645021645
sp|Q12377|RPN6_YEAST,1,434,0.002304147465437788
sp|Q12066|NUR1_YEAST,1,484,0.002066115702479339
sp|Q12108|RTC5_YEAST,1,567,0.001763668430335097
sp|Q12270|RBD2_YEAST,1,262,0.003816793893129771
sp|Q12265|KPR5_YEAST,1,496,0.0020161290322580645
sp|Q12168|ENG2_YEAST,1,779,0.0012836970474967907
sp|Q12029|FSF1_YEAST,1,327,0.0030581039755351682
sp|Q12525|MHT1_YEAST,1,324,0.0030864197530864196
sp|Q12447|PAA1_YEAST,2,191,0.010471204188481676
sp|Q12206|WTM2_YEAST,1,467,0.0021413276231263384
sp|Q12511|PDP1_YEAST,1,572,0.0017482517482517483
sp|Q12429|DPH6_YEAST,1,685,0.00145985401459854
sp|Q12150|CSF1_YEAST,1,2958,0.0003380662609871535
sp|Q12500|AVL9_YEAST,1,764,0.0013089005235602095
sp|Q12453|CEX1_YEAST,1,761,0.001314060446780552
sp|Q12449|AHA1_YEAST,2,350,0.005714285714285714
sp|Q12109|SYWC_YEAST,1,432,0.0023148148148148147
sp|Q12518|ENT1_YEAST,1,454,0.0022026431718061676
sp|Q12404|MPD1_YEAST,1,318,0.0031446540880503146
sp|Q12476|AIR2_YEAST,1,344,0.0029069767441860465
sp|Q12263|GIN4_YEAST,3,1142,0.002626970227670753
sp|Q12205|MNL2_YEAST,1,849,0.001177856301531213
sp|Q12345|IES3_YEAST,1,250,0.004
sp|Q12675|ATC4_YEAST,3,1612,0.0018610421836228288
sp|Q12386|ARP8_YEAST,2,881,0.0022701475595913734
sp|Q12196|RIO1_YEAST,1,484,0.002066115702479339
sp|Q12009|TRMB_YEAST,1,286,0.0034965034965034965
sp|Q12117|MRH1_YEAST,2,320,0.00625
sp|P69771|DID2_YEAST,2,204,0.00980392156862745
sp|Q12033|PALA_YEAST,1,661,0.0015128593040847202
sp|Q12059|ULA1_YEAST,2,462,0.004329004329004329
sp|Q12363|WTM1_YEAST,3,437,0.006864988558352402
sp|Q12074|SPEE_YEAST,5,293,0.017064846416382253
sp|Q12458|YPR1_YEAST,2,312,0.00641025641025641
sp|Q12285|MDY2_YEAST,1,212,0.0047169811320754715
sp|Q12532|TAE2_YEAST,1,1038,0.0009633911368015414
sp|Q12211|PUS1_YEAST,1,544,0.001838235294117647
sp|Q12017|PLP2_YEAST,1,286,0.0034965034965034965
sp|Q12344|GYP5_YEAST,1,894,0.0011185682326621924
sp|Q12232|SLP1_YEAST,1,587,0.0017035775127768314
sp|Q12680|GLT1_YEAST,7,2145,0.0032634032634032634
sp|Q12019|MDN1_YEAST,6,4910,0.0012219959266802445
sp|Q12250|RPN5_YEAST,2,445,0.0044943820224719105
sp|Q12123|DCS2_YEAST,2,353,0.0056657223796034
sp|Q12154|GET3_YEAST,2,354,0.005649717514124294
sp|Q12149|RRP6_YEAST,2,733,0.002728512960436562
sp|Q12230|LSP1_YEAST,3,341,0.008797653958944282
sp|Q12522|IF6_YEAST,1,245,0.004081632653061225
sp|P60010|ACT_YEAST,3,375,0.008
sp|Q2V2Q1|ADF1_YEAST,1,113,0.008849557522123894
sp|P87108|TIM10_YEAST,1,93,0.010752688172043012
sp|P89886|TMA20_YEAST,1,181,0.0055248618784530384
sp|Q3E754|RS21B_YEAST,1,87,0.011494252873563218
sp|P00761|TRYP_PIG,3,231,0.012987012987012988
sp|Q3E7B7|YD85C_YEAST,1,68,0.014705882352941176
sp|Q3E7X9|RS28A_YEAST,1,67,0.014925373134328358
sp|Q3E7Z5|YI002_YEAST,1,69,0.014492753623188406
sp|P80210|PURA_YEAST,1,433,0.0023094688221709007
sp|P89102|SEC5_YEAST,1,971,0.0010298661174047373
sp|Q3E833|PCC1_YEAST,1,88,0.011363636363636364
sp|Q86ZR7|YKD3A_YEAST,1,236,0.00423728813559322
sp|Q99189|MTR10_YEAST,1,972,0.00102880658436214
sp|Q99247|YO087_YEAST,1,1116,0.0008960573476702509
sp|Q99190|TSC13_YEAST,1,310,0.0032258064516129032
sp|Q99316|MPD2_YEAST,1,277,0.0036101083032490976
sp|Q96VH5|MOS1_YEAST,1,97,0.010309278350515464
sp|Q99288|DET1_YEAST,1,334,0.0029940119760479044
sp|Q99287|SEY1_YEAST,2,776,0.002577319587628866
sp|Q99383|HRP1_YEAST,1,534,0.0018726591760299626
