Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P36125|GMH1_YEAST,1,273,0.003663003663003663
sp|P36069|PMU1_YEAST,5,295,0.01694915254237288
sp|P32835|GSP1_YEAST,1,219,0.0045662100456621
sp|P36520|RM10_YEAST,1,322,0.003105590062111801
sp|P38903|2A5D_YEAST,3,757,0.003963011889035667
sp|P33327|DHE2_YEAST,5,1092,0.004578754578754579
sp|P37296|STV1_YEAST,3,890,0.0033707865168539327
sp|P36525|RM24_YEAST,1,258,0.003875968992248062
sp|P38256|YBU6_YEAST,1,230,0.004347826086956522
sp|P39111|VATF_YEAST,1,118,0.00847457627118644
sp|P33328|SNC2_YEAST,2,115,0.017391304347826087
sp|P38332|DPH7_YEAST,1,387,0.002583979328165375
sp|P32607|RTG1_YEAST,2,177,0.011299435028248588
sp|P38747|OTU2_YEAST,2,307,0.006514657980456026
sp|P38083|YBR3_YEAST,1,404,0.0024752475247524753
sp|P32351|IMPX_YEAST,1,346,0.002890173410404624
sp|P31115|PUS3_YEAST,1,442,0.0022624434389140274
sp|P38818|CTM1_YEAST,1,585,0.0017094017094017094
sp|P32895|KPR1_YEAST,9,427,0.02107728337236534
sp|P38175|RT21_YEAST,1,177,0.005649717514124294
sp|P38255|RXT2_YEAST,2,430,0.004651162790697674
sp|P32909|SMY2_YEAST,5,740,0.006756756756756757
sp|P38712|RRP3_YEAST,4,501,0.007984031936127744
sp|P32939|YPT7_YEAST,5,208,0.02403846153846154
sp|P38428|CUE1_YEAST,1,203,0.0049261083743842365
sp|P33296|UBC6_YEAST,3,250,0.012
sp|P36056|RT22_YEAST,1,628,0.0015923566878980893
sp|P38996|NAB3_YEAST,5,802,0.006234413965087282
sp|P32469|DPH5_YEAST,2,300,0.006666666666666667
sp|P32466|HXT3_YEAST,5,567,0.008818342151675485
sp|P38251|RFC5_YEAST,5,354,0.014124293785310734
sp|P38112|MAK5_YEAST,3,773,0.0038809831824062097
sp|P38623|RCK2_YEAST,6,610,0.009836065573770493
sp|P38799|YHN8_YEAST,1,552,0.0018115942028985507
sp|P39013|END3_YEAST,4,349,0.011461318051575931
sp|P32349|RPC3_YEAST,10,654,0.01529051987767584
sp|P31384|CCR4_YEAST,5,837,0.005973715651135006
sp|P32332|OAC1_YEAST,5,324,0.015432098765432098
sp|P39925|AFG3_YEAST,2,761,0.002628120893561104
sp|P38777|FSH1_YEAST,5,243,0.0205761316872428
sp|P33331|NTF2_YEAST,5,125,0.04
sp|P38063|KPR4_YEAST,5,326,0.015337423312883436
sp|P32366|VA0D_YEAST,8,345,0.02318840579710145
sp|P38247|SLM4_YEAST,2,162,0.012345679012345678
sp|P39969|BOI2_YEAST,2,1040,0.0019230769230769232
sp|P36521|RM11_YEAST,2,249,0.008032128514056224
sp|P32862|RGT1_YEAST,1,1170,0.0008547008547008547
sp|P38604|ERG7_YEAST,2,731,0.0027359781121751026
sp|P36062|AVT3_YEAST,2,692,0.002890173410404624
sp|P37262|SOL2_YEAST,4,315,0.012698412698412698
sp|P34227|PRX1_YEAST,6,261,0.022988505747126436
sp|P38910|CH10_YEAST,8,106,0.07547169811320754
sp|P38717|SIP3_YEAST,1,1229,0.0008136696501220504
sp|P32898|CYM1_YEAST,6,989,0.006066734074823054
sp|P32844|SEC6_YEAST,1,805,0.0012422360248447205
sp|P38132|MCM7_YEAST,2,845,0.002366863905325444
sp|P34761|WHI3_YEAST,2,661,0.0030257186081694403
sp|P38629|RFC3_YEAST,6,340,0.01764705882352941
sp|P38349|UBX7_YEAST,3,436,0.006880733944954129
sp|P32352|ERG2_YEAST,4,222,0.018018018018018018
sp|P38805|RPF1_YEAST,4,295,0.013559322033898305
sp|P38315|YBP1_YEAST,1,674,0.001483679525222552
sp|P32568|SNQ2_YEAST,6,1501,0.003997335109926716
sp|P32564|SCM4_YEAST,1,187,0.0053475935828877
sp|P39007|STT3_YEAST,6,718,0.008356545961002786
sp|P38694|MSC7_YEAST,11,644,0.017080745341614908
sp|P36101|YKC7_YEAST,7,447,0.015659955257270694
sp|P32904|RM06_YEAST,2,214,0.009345794392523364
sp|P38692|KIC1_YEAST,1,1080,0.000925925925925926
sp|P32465|HXT1_YEAST,1,570,0.0017543859649122807
sp|P38131|KTR4_YEAST,4,464,0.008620689655172414
sp|P32875|LIPA_YEAST,2,414,0.004830917874396135
sp|P32610|VATD_YEAST,3,256,0.01171875
sp|P32561|RPD3_YEAST,3,433,0.006928406466512702
sp|P34222|PTH2_YEAST,2,208,0.009615384615384616
sp|P36516|RM03_YEAST,3,390,0.007692307692307693
sp|P36076|CAB3_YEAST,2,571,0.0035026269702276708
sp|P38115|ARA1_YEAST,13,344,0.0377906976744186
sp|P38340|NTM1_YEAST,4,232,0.017241379310344827
sp|P32831|NGR1_YEAST,3,672,0.004464285714285714
sp|P36027|MID2_YEAST,1,376,0.0026595744680851063
sp|P38139|LDH1_YEAST,1,375,0.0026666666666666666
sp|P38164|SEA4_YEAST,3,1038,0.002890173410404624
sp|P38065|AP2A_YEAST,1,1025,0.000975609756097561
sp|P30619|SEC1_YEAST,2,724,0.0027624309392265192
sp|P32916|SRPR_YEAST,7,621,0.011272141706924315
sp|P38198|STU1_YEAST,1,1513,0.0006609385327164573
sp|P38286|MKAR_YEAST,4,347,0.011527377521613832
sp|P38199|HEK2_YEAST,4,381,0.010498687664041995
sp|P35995|YKW2_YEAST,1,705,0.0014184397163120568
sp|P39731|MTW1_YEAST,1,289,0.0034602076124567475
sp|P31373|CYS3_YEAST,14,394,0.03553299492385787
sp|P32857|PTM1_YEAST,2,523,0.0038240917782026767
sp|P38351|PAF1_YEAST,5,445,0.011235955056179775
sp|P32598|PP12_YEAST,10,312,0.03205128205128205
sp|P39078|TCPD_YEAST,17,528,0.032196969696969696
sp|P36112|FCJ1_YEAST,10,540,0.018518518518518517
sp|P32316|ACH1_YEAST,3,526,0.005703422053231939
sp|P38323|MCX1_YEAST,4,520,0.007692307692307693
sp|P38165|RTG3_YEAST,1,486,0.00205761316872428
sp|P38041|BOB1_YEAST,2,980,0.0020408163265306124
sp|P39012|GAA1_YEAST,1,614,0.0016286644951140066
sp|P35996|RM38_YEAST,1,138,0.007246376811594203
sp|P39522|ILV3_YEAST,32,585,0.0547008547008547
sp|P31787|ACBP_YEAST,5,87,0.05747126436781609
sp|P39010|AKR1_YEAST,3,764,0.003926701570680628
sp|P38890|SET5_YEAST,5,526,0.009505703422053232
sp|P39005|KRE9_YEAST,2,276,0.007246376811594203
sp|P39715|ECM1_YEAST,2,212,0.009433962264150943
sp|P38137|FAT2_YEAST,10,543,0.01841620626151013
sp|P32191|GPDM_YEAST,3,649,0.004622496147919877
sp|P32860|NFU1_YEAST,4,256,0.015625
sp|P32769|HBS1_YEAST,3,611,0.004909983633387889
sp|P36037|DOA1_YEAST,3,715,0.004195804195804196
sp|P31377|STX8_YEAST,1,255,0.00392156862745098
sp|P32486|KRE6_YEAST,8,720,0.011111111111111112
sp|P32608|RTG2_YEAST,9,588,0.015306122448979591
sp|P33336|SKN1_YEAST,1,771,0.0012970168612191958
sp|P36528|RM17_YEAST,2,281,0.0071174377224199285
sp|P38710|INM1_YEAST,7,295,0.023728813559322035
sp|P32477|GSH1_YEAST,5,678,0.007374631268436578
sp|P37838|NOP4_YEAST,10,685,0.014598540145985401
sp|P36165|TGL4_YEAST,5,910,0.005494505494505495
sp|P38288|TOS1_YEAST,3,455,0.006593406593406593
sp|P38858|SOL3_YEAST,7,249,0.028112449799196786
sp|P36057|SRPB_YEAST,3,244,0.012295081967213115
sp|P38217|IMB2_YEAST,7,918,0.007625272331154684
sp|P32452|PHA2_YEAST,2,334,0.005988023952095809
sp|P38715|GRE3_YEAST,12,327,0.03669724770642202
sp|P38861|NMD3_YEAST,11,518,0.021235521235521235
sp|P36091|DCW1_YEAST,2,449,0.004454342984409799
sp|P32419|MDHP_YEAST,14,343,0.04081632653061224
sp|P32621|GDA1_YEAST,12,518,0.023166023166023165
sp|P32464|HYM1_YEAST,1,399,0.002506265664160401
sp|P34730|BMH2_YEAST,1,273,0.003663003663003663
sp|P38811|TRA1_YEAST,15,3744,0.004006410256410256
sp|P36152|DRE2_YEAST,3,348,0.008620689655172414
sp|P36013|MAOM_YEAST,18,669,0.026905829596412557
sp|P38765|YHI9_YEAST,2,294,0.006802721088435374
sp|P32178|CHMU_YEAST,4,256,0.015625
sp|P32900|SKG6_YEAST,1,734,0.0013623978201634877
sp|P33332|SEC3_YEAST,3,1336,0.002245508982035928
sp|P38339|RGD1_YEAST,2,666,0.003003003003003003
sp|P33201|MRT4_YEAST,6,236,0.025423728813559324
sp|P30657|PSB7_YEAST,5,266,0.018796992481203006
sp|P32340|NDI1_YEAST,6,513,0.011695906432748537
sp|P38353|SSH1_YEAST,5,490,0.01020408163265306
sp|P39104|PIK1_YEAST,2,1066,0.001876172607879925
sp|P39540|ELO1_YEAST,2,310,0.0064516129032258064
sp|P32618|YEF3_YEAST,1,956,0.0010460251046025104
sp|P32775|GLGB_YEAST,3,704,0.004261363636363636
sp|P38989|SMC2_YEAST,1,1170,0.0008547008547008547
sp|P33299|PRS7_YEAST,13,467,0.027837259100642397
sp|P39526|LAA1_YEAST,2,2014,0.0009930486593843098
sp|P36016|LHS1_YEAST,7,881,0.007945516458569807
sp|P36135|UTH1_YEAST,3,365,0.00821917808219178
sp|P36024|SIS2_YEAST,4,562,0.0071174377224199285
sp|P35184|SQT1_YEAST,5,431,0.01160092807424594
sp|P38084|BAP2_YEAST,2,609,0.003284072249589491
sp|P37012|PGM2_YEAST,17,569,0.029876977152899824
sp|P38143|GPX2_YEAST,8,162,0.04938271604938271
sp|P39105|PLB1_YEAST,2,664,0.0030120481927710845
sp|P32266|MGM1_YEAST,6,881,0.00681044267877412
sp|P36041|EAP1_YEAST,5,632,0.007911392405063292
sp|P32843|YME2_YEAST,2,850,0.002352941176470588
sp|P38689|KPR3_YEAST,7,320,0.021875
sp|P38238|TRM7_YEAST,2,310,0.0064516129032258064
sp|P36121|RPC5_YEAST,2,282,0.0070921985815602835
sp|P38239|YBR2_YEAST,1,180,0.005555555555555556
sp|P32783|MCES_YEAST,3,436,0.006880733944954129
sp|P38109|YBY9_YEAST,5,508,0.00984251968503937
sp|P36527|RM28_YEAST,2,147,0.013605442176870748
sp|P38988|GGC1_YEAST,6,300,0.02
sp|P38961|RRP8_YEAST,3,392,0.007653061224489796
sp|P31383|2AAA_YEAST,6,635,0.009448818897637795
sp|P38788|SSZ1_YEAST,24,538,0.04460966542750929
sp|P33334|PRP8_YEAST,3,2413,0.0012432656444260257
sp|P38970|HAL5_YEAST,3,855,0.0035087719298245615
sp|P39721|AIM2_YEAST,2,246,0.008130081300813009
sp|P38113|ADH5_YEAST,2,351,0.005698005698005698
sp|P32331|YMC1_YEAST,1,307,0.003257328990228013
sp|P33401|PGM1_YEAST,8,570,0.014035087719298246
sp|P38772|BCD1_YEAST,2,366,0.00546448087431694
sp|P36108|DID4_YEAST,3,232,0.01293103448275862
sp|P38225|FAT1_YEAST,5,669,0.007473841554559043
sp|P33759|RT05_YEAST,1,307,0.003257328990228013
sp|P32353|ERG3_YEAST,4,365,0.010958904109589041
sp|P32447|ASF1_YEAST,4,279,0.014336917562724014
sp|P38285|AMN1_YEAST,2,549,0.0036429872495446266
sp|P39106|MNN1_YEAST,3,762,0.003937007874015748
sp|P32338|RME1_YEAST,1,300,0.0033333333333333335
sp|P32832|RSC7_YEAST,4,435,0.009195402298850575
sp|P39976|DLD3_YEAST,11,496,0.02217741935483871
sp|P38631|FKS1_YEAST,20,1876,0.010660980810234541
sp|P39724|AIM1_YEAST,1,118,0.00847457627118644
sp|P32660|ATC5_YEAST,9,1571,0.005728835136855506
sp|P39958|GDI1_YEAST,13,451,0.028824833702882482
sp|P35817|BDF1_YEAST,3,686,0.004373177842565598
sp|P39726|GCSH_YEAST,4,170,0.023529411764705882
sp|P39543|SOP4_YEAST,1,234,0.004273504273504274
sp|P34218|SAS3_YEAST,1,831,0.0012033694344163659
sp|P32597|STH1_YEAST,10,1359,0.007358351729212656
sp|P32566|SMI1_YEAST,3,505,0.005940594059405941
sp|P37302|APE3_YEAST,10,537,0.0186219739292365
sp|P39714|BDH1_YEAST,5,382,0.013089005235602094
sp|P38301|GDT1_YEAST,3,280,0.010714285714285714
sp|P38889|SKN7_YEAST,2,622,0.003215434083601286
sp|P32264|PROB_YEAST,8,428,0.018691588785046728
sp|P32528|DUR1_YEAST,22,1835,0.011989100817438692
sp|P36081|YKH7_YEAST,3,392,0.007653061224489796
sp|P35177|SPT7_YEAST,2,1332,0.0015015015015015015
sp|P38920|MLH1_YEAST,1,769,0.0013003901170351106
sp|P39729|RBG1_YEAST,10,369,0.02710027100271003
sp|P31382|PMT2_YEAST,3,759,0.003952569169960474
sp|P32873|BEM3_YEAST,4,1128,0.0035460992907801418
sp|P39954|SAHH_YEAST,31,449,0.06904231625835189
sp|P35728|MPE1_YEAST,2,441,0.0045351473922902496
sp|P32492|MYO4_YEAST,1,1471,0.0006798096532970768
sp|P37297|STT4_YEAST,2,1900,0.0010526315789473684
sp|P38616|YGP1_YEAST,3,354,0.00847457627118644
sp|P38840|ARO9_YEAST,7,513,0.01364522417153996
sp|P35191|MDJ1_YEAST,2,511,0.003913894324853229
sp|P38795|NADE_YEAST,8,714,0.011204481792717087
sp|P35178|RRP1_YEAST,2,278,0.007194244604316547
sp|P33307|CSE1_YEAST,11,960,0.011458333333333333
sp|P38891|BCA1_YEAST,16,393,0.04071246819338423
sp|P36111|YKZ5_YEAST,2,568,0.0035211267605633804
sp|P32563|VPH1_YEAST,19,840,0.02261904761904762
sp|P33333|PLSC_YEAST,5,303,0.0165016501650165
sp|P38690|YHJ3_YEAST,1,423,0.002364066193853428
sp|P32611|RML2_YEAST,2,393,0.005089058524173028
sp|P38787|PANE_YEAST,9,379,0.023746701846965697
sp|P36059|NNRD_YEAST,3,337,0.008902077151335312
sp|P38221|CDS1_YEAST,4,457,0.0087527352297593
sp|P36532|RM37_YEAST,1,105,0.009523809523809525
sp|P38075|PDX3_YEAST,12,228,0.05263157894736842
sp|P32802|TMN1_YEAST,4,667,0.005997001499250375
sp|P38122|PANB_YEAST,4,312,0.01282051282051282
sp|P30822|XPO1_YEAST,14,1084,0.012915129151291513
sp|P38333|ENP1_YEAST,8,483,0.016563146997929608
sp|P38915|SPT8_YEAST,3,602,0.0049833887043189366
sp|P32377|MVD1_YEAST,9,396,0.022727272727272728
sp|P32368|SAC1_YEAST,17,623,0.027287319422150885
sp|P38144|ISW1_YEAST,16,1129,0.0141718334809566
sp|P38129|TAF5_YEAST,8,798,0.010025062656641603
sp|P32074|COPG_YEAST,14,935,0.014973262032085561
sp|P38992|SUR2_YEAST,3,349,0.008595988538681949
sp|P32896|PDC2_YEAST,1,925,0.001081081081081081
sp|P33313|CNS1_YEAST,4,385,0.01038961038961039
sp|P32381|ARP2_YEAST,17,391,0.043478260869565216
sp|P32476|ERG1_YEAST,12,496,0.024193548387096774
sp|P39547|UIP3_YEAST,1,235,0.00425531914893617
sp|P36151|YK50_YEAST,6,352,0.017045454545454544
sp|P38203|LSM2_YEAST,4,95,0.042105263157894736
sp|P39077|TCPG_YEAST,27,534,0.05056179775280899
sp|P33748|MSN2_YEAST,2,704,0.002840909090909091
sp|P38153|AP3M_YEAST,3,483,0.006211180124223602
sp|P38013|AHP1_YEAST,14,176,0.07954545454545454
sp|P38072|SCO2_YEAST,1,301,0.0033222591362126247
sp|P38791|DHYS_YEAST,27,387,0.06976744186046512
sp|P36775|LONM_YEAST,18,1133,0.01588702559576346
sp|P34217|PIN4_YEAST,4,668,0.005988023952095809
sp|P38260|FES1_YEAST,11,290,0.03793103448275862
sp|P32902|RT04_YEAST,4,394,0.01015228426395939
sp|P32639|BRR2_YEAST,4,2163,0.0018492834026814608
sp|P35197|GCS1_YEAST,15,352,0.04261363636363636
sp|P32774|T2AG_YEAST,2,122,0.01639344262295082
sp|P39517|DHH1_YEAST,14,506,0.02766798418972332
sp|P34111|TFC3_YEAST,1,1160,0.0008620689655172414
sp|P36006|MYO3_YEAST,4,1272,0.0031446540880503146
sp|P32623|CRH2_YEAST,3,467,0.006423982869379015
sp|P32790|SLA1_YEAST,12,1244,0.00964630225080386
sp|P34909|NOT4_YEAST,6,587,0.010221465076660987
sp|P38853|KEL1_YEAST,8,1164,0.006872852233676976
sp|P32891|DLD1_YEAST,3,587,0.005110732538330494
sp|P35723|YET1_YEAST,3,206,0.014563106796116505
sp|P39744|NOC2_YEAST,8,710,0.011267605633802818
sp|P38077|ATPG_YEAST,8,311,0.02572347266881029
sp|P39076|TCPB_YEAST,18,527,0.03415559772296015
sp|P30624|LCF1_YEAST,18,700,0.025714285714285714
sp|P39986|ATC6_YEAST,28,1215,0.023045267489711935
sp|P32445|RIM1_YEAST,4,135,0.02962962962962963
sp|P38820|UBA4_YEAST,2,440,0.004545454545454545
sp|P32337|IMB3_YEAST,6,1089,0.005509641873278237
sp|P31412|VATC_YEAST,15,392,0.03826530612244898
sp|P39985|DPO5_YEAST,12,1022,0.011741682974559686
sp|P38069|MNN2_YEAST,6,597,0.010050251256281407
sp|P38624|PSB1_YEAST,6,215,0.027906976744186046
sp|P38344|REI1_YEAST,3,393,0.007633587786259542
sp|P30665|MCM4_YEAST,6,933,0.006430868167202572
sp|P32591|SWI3_YEAST,7,825,0.008484848484848486
sp|P38066|RIB1_YEAST,2,345,0.005797101449275362
sp|P36526|RM27_YEAST,2,146,0.0136986301369863
sp|P38087|YMC2_YEAST,1,329,0.00303951367781155
sp|P38627|URA8_YEAST,11,578,0.01903114186851211
sp|P30656|PSB5_YEAST,4,287,0.013937282229965157
sp|P33412|ECT1_YEAST,2,323,0.006191950464396285
sp|P35845|OSH1_YEAST,7,1188,0.005892255892255892
sp|P38719|DBP8_YEAST,2,431,0.004640371229698376
sp|P39926|SSO2_YEAST,6,295,0.020338983050847456
sp|P38810|SFB3_YEAST,11,929,0.011840688912809472
sp|P38912|IF1A_YEAST,8,153,0.05228758169934641
sp|P33767|OSTB_YEAST,7,430,0.01627906976744186
sp|P35169|TOR1_YEAST,3,2470,0.0012145748987854252
sp|P39002|LCF3_YEAST,2,694,0.002881844380403458
sp|P38753|HSE1_YEAST,2,452,0.004424778761061947
sp|P32367|TFC1_YEAST,1,649,0.0015408320493066256
sp|P38085|TAT1_YEAST,1,619,0.0016155088852988692
sp|P39965|SYPM_YEAST,3,576,0.005208333333333333
sp|P36169|SKG1_YEAST,1,355,0.0028169014084507044
sp|P34226|SKT5_YEAST,3,696,0.004310344827586207
sp|P30771|NAM7_YEAST,9,971,0.009268795056642637
sp|P33441|MFT1_YEAST,3,392,0.007653061224489796
sp|P39525|CEM1_YEAST,3,442,0.006787330316742082
sp|P36015|YKT6_YEAST,11,200,0.055
sp|P32565|RPN2_YEAST,22,945,0.02328042328042328
sp|P37304|PAM1_YEAST,8,830,0.00963855421686747
sp|P33310|MDL1_YEAST,1,695,0.0014388489208633094
sp|P32505|NAB2_YEAST,9,525,0.017142857142857144
sp|P32864|RAEP_YEAST,6,603,0.009950248756218905
sp|P39940|RSP5_YEAST,15,809,0.018541409147095178
sp|P38682|GLO3_YEAST,11,493,0.02231237322515213
sp|P38439|LEO1_YEAST,2,464,0.004310344827586207
sp|P38628|AGM1_YEAST,11,557,0.019748653500897665
sp|P32521|PAN1_YEAST,21,1480,0.01418918918918919
sp|P32901|PTR2_YEAST,3,601,0.004991680532445923
sp|P34078|LTV1_YEAST,2,463,0.004319654427645789
sp|P32629|ANP1_YEAST,3,500,0.006
sp|P39109|YCFI_YEAST,16,1515,0.010561056105610561
sp|P38882|UTP9_YEAST,3,575,0.0052173913043478265
sp|P32910|RPC6_YEAST,1,317,0.0031545741324921135
sp|P36120|DBP7_YEAST,1,742,0.0013477088948787063
sp|P38922|HRB1_YEAST,6,454,0.013215859030837005
sp|P38749|YAP3_YEAST,1,330,0.0030303030303030303
sp|P32379|PSA5_YEAST,8,260,0.03076923076923077
sp|P38177|YBI6_YEAST,1,466,0.002145922746781116
sp|P38792|RRP4_YEAST,6,359,0.016713091922005572
sp|P37898|AAP1_YEAST,26,856,0.030373831775700934
sp|P32327|PYC2_YEAST,10,1180,0.00847457627118644
sp|P38879|NACA_YEAST,12,174,0.06896551724137931
sp|P38630|RFC1_YEAST,9,861,0.010452961672473868
sp|P38707|SYNC_YEAST,29,554,0.052346570397111915
sp|P38708|YHI0_YEAST,34,688,0.04941860465116279
sp|P38011|GBLP_YEAST,38,319,0.11912225705329153
sp|P32776|TFB1_YEAST,7,642,0.010903426791277258
sp|P38523|GRPE_YEAST,12,228,0.05263157894736842
sp|P38817|GGA2_YEAST,10,585,0.017094017094017096
sp|P38166|SFT2_YEAST,2,215,0.009302325581395349
sp|P35176|CYPD_YEAST,12,225,0.05333333333333334
sp|P35725|YKG3_YEAST,2,167,0.011976047904191617
sp|P38234|RFS1_YEAST,4,210,0.01904761904761905
sp|P32449|AROG_YEAST,15,370,0.04054054054054054
sp|P37292|GLYM_YEAST,25,490,0.05102040816326531
sp|P32471|EF1B_YEAST,14,206,0.06796116504854369
sp|P38208|POP8_YEAST,1,133,0.007518796992481203
sp|P38120|RT09_YEAST,2,278,0.007194244604316547
sp|P33338|SLA2_YEAST,18,968,0.01859504132231405
sp|P32499|NUP2_YEAST,23,720,0.03194444444444444
sp|P37303|GLY1_YEAST,14,387,0.03617571059431524
sp|P39079|TCPZ_YEAST,15,546,0.027472527472527472
sp|P39730|IF2P_YEAST,28,1002,0.027944111776447105
sp|P33734|HIS5_YEAST,14,552,0.025362318840579712
sp|P32588|PUB1_YEAST,5,453,0.011037527593818985
sp|P32454|APE2_YEAST,25,952,0.026260504201680673
sp|P37370|VRP1_YEAST,4,817,0.004895960832313341
sp|P38174|MAP2_YEAST,11,421,0.026128266033254157
sp|P39719|FLC2_YEAST,1,783,0.001277139208173691
sp|P38272|SHE3_YEAST,3,425,0.007058823529411765
sp|P32657|CHD1_YEAST,15,1468,0.010217983651226158
sp|P33399|LHP1_YEAST,5,275,0.01818181818181818
sp|P38081|YBQ6_YEAST,11,501,0.021956087824351298
sp|P32474|EUG1_YEAST,4,517,0.007736943907156673
sp|P38427|TSL1_YEAST,23,1098,0.020947176684881604
sp|P39929|SNF7_YEAST,4,240,0.016666666666666666
sp|P35719|MRP8_YEAST,10,219,0.045662100456621
sp|P33892|GCN1_YEAST,66,2672,0.02470059880239521
sp|P31116|DHOM_YEAST,25,359,0.06963788300835655
sp|P38822|BZZ1_YEAST,6,633,0.009478672985781991
sp|P32495|NHP2_YEAST,6,156,0.038461538461538464
sp|P36053|ELF1_YEAST,3,145,0.020689655172413793
sp|P39683|NPT1_YEAST,11,429,0.02564102564102564
sp|P38998|LYS1_YEAST,10,373,0.02680965147453083
sp|P36049|EBP2_YEAST,4,427,0.00936768149882904
sp|P32288|GLNA_YEAST,11,370,0.02972972972972973
sp|P32461|DPH2_YEAST,3,534,0.0056179775280898875
sp|P38999|LYS9_YEAST,19,446,0.042600896860986545
sp|P38219|OLA1_YEAST,26,394,0.06598984771573604
sp|P38426|TPS3_YEAST,14,1054,0.013282732447817837
sp|P33330|SERC_YEAST,20,395,0.05063291139240506
sp|P35207|SKI2_YEAST,11,1287,0.008547008547008548
sp|P34760|TSA1_YEAST,21,196,0.10714285714285714
sp|P32263|P5CR_YEAST,15,286,0.05244755244755245
sp|P39960|BEM2_YEAST,21,2167,0.009690816797415782
sp|P38205|NCL1_YEAST,31,684,0.04532163742690058
sp|P32386|YBT1_YEAST,13,1661,0.007826610475617099
sp|P39968|VAC8_YEAST,12,578,0.020761245674740483
sp|P38061|RL32_YEAST,15,130,0.11538461538461539
sp|P32908|SMC1_YEAST,6,1225,0.004897959183673469
sp|P32599|FIMB_YEAST,17,642,0.0264797507788162
sp|P39732|GIP4_YEAST,2,760,0.002631578947368421
sp|P39107|MNN9_YEAST,5,395,0.012658227848101266
sp|P38701|RS20_YEAST,17,121,0.14049586776859505
sp|P37263|YC16_YEAST,2,153,0.013071895424836602
sp|P34167|IF4B_YEAST,19,436,0.04357798165137615
sp|P38934|BFR1_YEAST,28,470,0.059574468085106386
sp|P32892|DRS1_YEAST,10,752,0.013297872340425532
sp|P34241|URB1_YEAST,6,1764,0.003401360544217687
sp|P32463|ACPM_YEAST,3,125,0.024
sp|P36519|RM07_YEAST,4,292,0.0136986301369863
sp|P37291|GLYC_YEAST,36,469,0.0767590618336887
sp|P38972|PUR4_YEAST,53,1358,0.0390279823269514
sp|P32795|YME1_YEAST,12,747,0.01606425702811245
sp|P32771|FADH_YEAST,7,386,0.018134715025906734
sp|P32356|TREA_YEAST,10,751,0.013315579227696404
sp|P33202|UFD4_YEAST,5,1483,0.0033715441672285905
sp|P38758|TDA3_YEAST,9,523,0.017208413001912046
sp|P39101|CAJ1_YEAST,12,391,0.030690537084398978
sp|P33775|PMT1_YEAST,9,817,0.011015911872705019
sp|P34223|UBX1_YEAST,18,423,0.0425531914893617
sp|P32500|NDC1_YEAST,4,655,0.0061068702290076335
sp|P39001|UME6_YEAST,1,836,0.0011961722488038277
sp|P38080|AKL1_YEAST,7,1108,0.00631768953068592
sp|P39998|EDC3_YEAST,5,551,0.009074410163339383
sp|P38071|ETR1_YEAST,11,380,0.02894736842105263
sp|P38235|YBQ3_YEAST,4,358,0.0111731843575419
sp|P35844|KES1_YEAST,18,434,0.041474654377880185
sp|P33322|CBF5_YEAST,14,483,0.028985507246376812
sp|P32527|ZUO1_YEAST,11,433,0.025404157043879907
sp|P38170|CND2_YEAST,1,754,0.001326259946949602
sp|P38197|YBD6_YEAST,7,257,0.027237354085603113
sp|P38698|PPX1_YEAST,6,397,0.015113350125944584
sp|P33302|PDR5_YEAST,28,1511,0.018530774321641297
sp|P36421|SYYC_YEAST,15,394,0.03807106598984772
sp|P32333|MOT1_YEAST,4,1867,0.0021424745581146223
sp|P32481|IF2G_YEAST,27,527,0.051233396584440226
sp|P35691|TCTP_YEAST,16,167,0.09580838323353294
sp|P32614|FRDS_YEAST,26,470,0.05531914893617021
sp|P32473|ODPB_YEAST,14,366,0.03825136612021858
sp|P31688|TPS2_YEAST,26,896,0.029017857142857144
sp|P32457|CDC3_YEAST,11,520,0.021153846153846155
sp|P38250|IST2_YEAST,12,946,0.012684989429175475
sp|P34216|EDE1_YEAST,20,1381,0.01448225923244026
sp|P39015|STM1_YEAST,41,273,0.15018315018315018
sp|P38755|OSH7_YEAST,5,437,0.011441647597254004
sp|P38845|CRP1_YEAST,12,465,0.025806451612903226
sp|P36060|MCR1_YEAST,9,302,0.029801324503311258
sp|P34237|CASP_YEAST,13,679,0.01914580265095729
sp|P34232|MTR2_YEAST,4,184,0.021739130434782608
sp|P38625|GUAA_YEAST,30,525,0.05714285714285714
sp|P38281|APD1_YEAST,7,316,0.022151898734177215
sp|P38764|RPN1_YEAST,36,993,0.03625377643504532
sp|P35732|DEF1_YEAST,14,738,0.018970189701897018
sp|P32912|VAM7_YEAST,1,316,0.0031645569620253164
sp|P38169|KMO_YEAST,2,460,0.004347826086956522
sp|P33317|DUT_YEAST,1,147,0.006802721088435374
sp|P36159|RNZ_YEAST,1,838,0.0011933174224343676
sp|P32604|F26_YEAST,1,452,0.0022123893805309734
sp|P38254|TTL_YEAST,4,753,0.005312084993359893
sp|P39676|FHP_YEAST,29,399,0.07268170426065163
sp|P38230|QOR_YEAST,6,334,0.017964071856287425
sp|P38088|SYG_YEAST,41,690,0.059420289855072465
sp|P32582|CBS_YEAST,39,507,0.07692307692307693
sp|P36010|NDK_YEAST,7,153,0.0457516339869281
sp|P38431|IF5_YEAST,12,405,0.02962962962962963
sp|P32324|EF2_YEAST,100,842,0.1187648456057007
